"Date","Price","Open","High","Low","Vol.","Change %"
"09-07-2020","1,675.91","1,684.00","1,696.60","1,668.10","918.96K","-0.26%"
"08-07-2020","1,680.20","1,693.60","1,715.00","1,673.70","2.19M","-0.65%"
"07-07-2020","1,691.24","1,685.50","1,695.00","1,673.01","1.41M","0.66%"
"06-07-2020","1,680.20","1,675.50","1,684.20","1,668.69","983.38K","0.64%"
"03-07-2020","1,669.56","1,681.38","1,699.00","1,665.00","1.82M","-0.56%"
"02-07-2020","1,678.93","1,698.50","1,698.50","1,666.11","1.47M","-0.06%"
"01-07-2020","1,679.88","1,720.50","1,720.50","1,672.00","2.17M","-2.19%"
"30-06-2020","1,717.44","1,679.90","1,729.80","1,675.39","2.01M","2.69%"
"29-06-2020","1,672.48","1,674.00","1,698.06","1,654.00","1.70M","0.28%"
"26-06-2020","1,667.75","1,685.00","1,693.00","1,663.00","1.10M","-0.65%"
"25-06-2020","1,678.70","1,659.03","1,685.00","1,656.50","1.70M","0.47%"
"24-06-2020","1,670.80","1,666.00","1,686.00","1,651.91","2.01M","0.96%"
"23-06-2020","1,654.85","1,628.98","1,672.00","1,621.01","2.45M","2.53%"
"22-06-2020","1,614.08","1,629.00","1,629.00","1,606.50","1.36M","0.29%"
"19-06-2020","1,609.48","1,629.00","1,630.57","1,605.22","1.69M","-0.52%"
"18-06-2020","1,617.89","1,621.85","1,630.00","1,605.46","1.58M","-0.12%"
"17-06-2020","1,619.82","1,634.50","1,644.00","1,611.52","1.27M","-0.88%"
"16-06-2020","1,634.21","1,659.80","1,659.80","1,627.00","1.93M","-0.35%"
"15-06-2020","1,640.03","1,650.00","1,665.00","1,637.00","1.40M","-0.58%"
"12-06-2020","1,649.63","1,630.00","1,671.71","1,630.00","1.41M","-0.67%"
"11-06-2020","1,660.83","1,655.00","1,685.00","1,653.58","1.65M","0.45%"
"10-06-2020","1,653.47","1,665.00","1,683.20","1,641.00","1.23M","-0.11%"
"09-06-2020","1,655.26","1,665.20","1,698.50","1,652.10","1.75M","-1.68%"
"08-06-2020","1,683.62","1,725.00","1,725.00","1,679.00","1.47M","-1.52%"
"05-06-2020","1,709.68","1,731.70","1,746.00","1,695.65","1.62M","-0.58%"
"04-06-2020","1,719.66","1,740.69","1,754.65","1,714.81","976.31K","-1.21%"
"03-06-2020","1,740.76","1,717.50","1,752.19","1,715.20","1.46M","2.31%"
"02-06-2020","1,701.44","1,747.70","1,747.70","1,697.20","1.32M","-0.98%"
"01-06-2020","1,718.35","1,754.08","1,774.90","1,711.10","1.75M","-2.04%"
"29-05-2020","1,754.08","1,695.00","1,760.00","1,678.45","2.44M","3.25%"
"28-05-2020","1,698.91","1,671.65","1,703.00","1,668.00","1.76M","1.63%"
"27-05-2020","1,671.65","1,670.00","1,682.00","1,648.71","1.68M","0.37%"
"26-05-2020","1,665.52","1,638.00","1,675.00","1,632.44","1.99M","2.71%"
"22-05-2020","1,621.52","1,629.60","1,639.68","1,615.00","1.18M","-0.49%"
"21-05-2020","1,629.55","1,633.00","1,650.50","1,626.50","1.21M","-0.05%"
"20-05-2020","1,630.34","1,624.10","1,659.49","1,615.10","1.80M","0.95%"
"19-05-2020","1,615.03","1,628.02","1,641.58","1,610.87","1.18M","-0.55%"
"18-05-2020","1,624.04","1,644.10","1,657.50","1,616.22","1.68M","-1.24%"
"15-05-2020","1,644.38","1,650.00","1,655.00","1,620.19","2.72M","1.24%"
"14-05-2020","1,624.25","1,660.00","1,685.00","1,620.10","4.10M","-1.63%"
"13-05-2020","1,651.23","1,775.00","1,775.00","1,640.00","5.62M","-5.44%"
"12-05-2020","1,746.19","1,760.90","1,777.70","1,738.50","2.39M","-0.57%"
"11-05-2020","1,756.21","1,777.00","1,792.00","1,749.00","1.84M","-1.35%"
"08-05-2020","1,780.30","1,735.00","1,782.00","1,720.15","1.79M","3.85%"
"07-05-2020","1,714.24","1,720.00","1,728.00","1,682.53","2.09M","-0.96%"
"06-05-2020","1,730.93","1,742.15","1,761.71","1,727.00","1.36M","-0.64%"
"05-05-2020","1,742.15","1,757.10","1,763.69","1,710.00","1.31M","-0.20%"
"04-05-2020","1,745.64","1,742.05","1,772.82","1,736.01","1.19M","-2.61%"
"30-04-2020","1,792.46","1,770.00","1,800.00","1,751.20","1.58M","2.49%"
"29-04-2020","1,748.97","1,774.80","1,774.80","1,740.00","1.05M","-0.45%"
"28-04-2020","1,756.96","1,797.65","1,802.30","1,750.10","1.08M","-2.12%"
"27-04-2020","1,795.08","1,758.50","1,801.50","1,742.50","1.22M","3.13%"
"24-04-2020","1,740.61","1,730.00","1,780.00","1,730.00","1.45M","-0.17%"
"23-04-2020","1,743.61","1,759.99","1,780.00","1,730.60","1.87M","-1.17%"
"22-04-2020","1,764.20","1,700.84","1,770.00","1,681.72","2.02M","3.68%"
"21-04-2020","1,701.54","1,680.00","1,724.00","1,670.00","1.34M","0.23%"
"20-04-2020","1,697.64","1,748.98","1,748.98","1,693.00","1.35M","-2.01%"
"17-04-2020","1,732.43","1,836.99","1,836.99","1,722.34","1.87M","-3.19%"
"16-04-2020","1,789.53","1,732.00","1,800.16","1,705.21","2.26M","3.29%"
"15-04-2020","1,732.59","1,665.71","1,739.10","1,665.71","1.56M","4.37%"
"13-04-2020","1,659.99","1,684.50","1,697.40","1,633.02","831.32K","-1.42%"
"09-04-2020","1,683.97","1,743.69","1,754.40","1,657.50","2.08M","-0.19%"
"08-04-2020","1,687.12","1,665.00","1,754.40","1,655.55","2.48M","-0.98%"
"07-04-2020","1,703.87","1,557.50","1,720.00","1,542.61","2.47M","12.80%"
"03-04-2020","1,510.46","1,593.97","1,593.97","1,500.50","1.91M","-3.51%"
"01-04-2020","1,565.45","1,630.03","1,645.60","1,550.00","1.28M","-3.96%"
"31-03-2020","1,630.06","1,584.90","1,642.49","1,570.12","1.84M","4.10%"
"30-03-2020","1,565.87","1,499.00","1,589.00","1,468.77","2.01M","3.64%"
"27-03-2020","1,510.86","1,540.00","1,553.40","1,480.00","1.75M","1.27%"
"26-03-2020","1,491.96","1,469.97","1,510.00","1,405.15","2.05M","3.29%"
"25-03-2020","1,444.41","1,280.00","1,452.00","1,280.00","1.99M","7.16%"
"24-03-2020","1,347.84","1,388.90","1,388.90","1,220.00","2.59M","4.12%"
"23-03-2020","1,294.46","1,275.04","1,399.98","1,275.01","1.96M","-8.49%"
"20-03-2020","1,414.55","1,319.80","1,443.31","1,315.00","2.05M","7.81%"
"19-03-2020","1,312.03","1,300.05","1,344.84","1,257.70","2.15M","-3.08%"
"18-03-2020","1,353.68","1,455.00","1,473.80","1,340.00","2.13M","-6.91%"
"17-03-2020","1,454.10","1,450.00","1,477.70","1,425.00","1.77M","1.00%"
"16-03-2020","1,439.72","1,480.00","1,493.11","1,349.27","2.21M","-3.97%"
"13-03-2020","1,499.18","1,534.10","1,585.50","1,405.00","2.62M","-3.69%"
"12-03-2020","1,556.56","1,586.94","1,588.28","1,504.50","2.23M","-3.01%"
"11-03-2020","1,604.86","1,600.52","1,620.00","1,577.28","1.24M","0.11%"
"09-03-2020","1,603.13","1,624.93","1,635.00","1,570.11","1.24M","-2.42%"
"06-03-2020","1,642.93","1,635.81","1,656.56","1,620.01","862.12K","-0.89%"
"05-03-2020","1,657.63","1,655.00","1,683.52","1,648.25","850.90K","0.21%"
"04-03-2020","1,654.15","1,639.70","1,663.25","1,602.00","1.12M","1.11%"
"03-03-2020","1,635.94","1,613.03","1,649.90","1,613.03","933.72K","1.55%"
"02-03-2020","1,610.99","1,595.00","1,631.50","1,590.10","1.17M","2.10%"
"28-02-2020","1,577.88","1,604.20","1,612.90","1,568.00","1.41M","-2.98%"
"27-02-2020","1,626.38","1,630.00","1,634.09","1,605.75","901.99K","0.15%"
"26-02-2020","1,624.02","1,654.50","1,654.50","1,615.01","1.17M","-0.86%"
"25-02-2020","1,638.05","1,637.30","1,654.09","1,630.93","909.16K","0.27%"
"24-02-2020","1,633.72","1,649.90","1,657.67","1,631.70","665.16K","-1.22%"
"20-02-2020","1,653.95","1,674.00","1,674.00","1,652.54","657.32K","-1.46%"
"19-02-2020","1,678.51","1,653.86","1,683.15","1,647.58","950.00K","2.32%"
"18-02-2020","1,640.38","1,656.99","1,656.99","1,638.51","900.13K","-1.11%"
"17-02-2020","1,658.85","1,641.30","1,661.50","1,637.30","1.40M","1.42%"
"14-02-2020","1,635.64","1,650.00","1,678.24","1,625.00","1.66M","-0.34%"
"13-02-2020","1,641.22","1,632.80","1,646.15","1,627.73","1.51M","0.70%"
"12-02-2020","1,629.77","1,602.60","1,647.26","1,596.85","1.29M","1.88%"
"11-02-2020","1,599.71","1,624.00","1,630.01","1,595.00","733.50K","-1.08%"
"10-02-2020","1,617.22","1,630.00","1,637.31","1,611.20","612.70K","-0.95%"
"07-02-2020","1,632.78","1,634.00","1,638.50","1,619.46","414.07K","0.26%"
"06-02-2020","1,628.49","1,639.90","1,654.94","1,615.78","740.84K","-0.61%"
"05-02-2020","1,638.48","1,647.60","1,648.19","1,625.61","575.11K","-0.43%"
"04-02-2020","1,645.56","1,640.00","1,650.79","1,612.70","1.16M","0.95%"
"03-02-2020","1,630.10","1,558.90","1,650.00","1,553.00","2.04M","5.00%"
