"Date","Price","Open","High","Low","Vol.","Change %"
"06-07-2017","1,865.70","1,870.00","1,875.00","1,860.72","246.41K","-0.05%"
"05-07-2017","1,866.72","1,879.50","1,884.50","1,857.50","226.04K","-0.39%"
"04-07-2017","1,874.03","1,855.05","1,883.95","1,855.05","245.56K","1.20%"
"03-07-2017","1,851.88","1,863.00","1,873.30","1,839.50","148.91K","0.37%"
"30-06-2017","1,845.03","1,811.10","1,855.92","1,809.70","479.70K","1.45%"
"29-06-2017","1,818.60","1,819.22","1,848.50","1,800.50","181.42K","0.03%"
"28-06-2017","1,818.08","1,822.50","1,837.80","1,795.03","257.16K","-0.31%"
"27-06-2017","1,823.78","1,839.30","1,839.30","1,806.72","167.39K","-0.05%"
"23-06-2017","1,824.75","1,820.88","1,833.80","1,803.25","203.43K","0.21%"
"22-06-2017","1,820.88","1,850.00","1,850.00","1,816.25","301.57K","-0.78%"
"21-06-2017","1,835.15","1,790.00","1,845.00","1,780.00","178.28K","2.41%"
"20-06-2017","1,791.90","1,789.42","1,809.35","1,784.50","181.61K","-0.23%"
"19-06-2017","1,796.12","1,785.00","1,811.78","1,785.00","117.85K","0.65%"
"16-06-2017","1,784.47","1,782.40","1,789.00","1,761.50","279.67K","0.12%"
"15-06-2017","1,782.40","1,810.00","1,815.00","1,777.12","175.76K","-1.35%"
"14-06-2017","1,806.78","1,823.00","1,823.00","1,790.25","100.49K","-0.35%"
"13-06-2017","1,813.05","1,824.38","1,824.38","1,802.50","106.04K","-0.02%"
"12-06-2017","1,813.33","1,832.50","1,853.20","1,807.00","162.42K","-1.26%"
"09-06-2017","1,836.50","1,824.00","1,849.50","1,820.62","290.83K","0.93%"
"08-06-2017","1,819.65","1,821.80","1,829.50","1,810.33","90.78K","-0.12%"
"07-06-2017","1,821.80","1,818.80","1,837.50","1,800.10","259.42K","0.45%"
"06-06-2017","1,813.67","1,826.85","1,836.00","1,797.92","272.08K","-0.44%"
"05-06-2017","1,821.65","1,795.80","1,857.00","1,795.80","502.60K","1.44%"
"02-06-2017","1,795.80","1,814.95","1,832.50","1,780.00","299.54K","-0.40%"
"01-06-2017","1,802.95","1,792.50","1,805.50","1,770.00","405.62K","2.07%"
