"Date","Price","Open","High","Low","Vol.","Change %"
"15-06-2020","57.47","58.77","58.80","57.27","52.65M","-2.38%"
"12-06-2020","58.87","56.67","59.03","56.67","32.43M","-0.05%"
"11-06-2020","58.90","60.07","62.23","58.60","44.55M","-1.78%"
"10-06-2020","59.97","60.40","61.30","59.40","20.50M","-0.76%"
"09-06-2020","60.43","62.23","62.40","60.07","25.17M","-2.64%"
"08-06-2020","62.07","61.93","64.27","61.40","59.08M","4.14%"
"05-06-2020","59.60","57.73","60.03","57.47","36.19M","4.07%"
"04-06-2020","57.27","57.37","57.77","56.07","43.91M","-1.26%"
"03-06-2020","58.00","57.53","59.27","57.40","29.21M","1.40%"
"02-06-2020","57.20","57.73","57.90","56.50","26.98M","-0.40%"
"01-06-2020","57.43","56.87","58.17","56.33","44.69M","3.53%"
"29-05-2020","55.47","51.80","56.47","51.47","51.86M","7.08%"
"28-05-2020","51.80","51.60","52.53","51.47","14.97M","0.19%"
"27-05-2020","51.70","51.47","51.97","50.67","21.47M","0.52%"
"26-05-2020","51.43","51.07","51.90","50.77","23.23M","2.19%"
"22-05-2020","50.33","49.17","50.60","48.53","21.71M","1.41%"
"21-05-2020","49.63","49.40","49.97","48.67","15.36M","0.47%"
"20-05-2020","49.40","48.23","49.67","47.93","19.39M","2.85%"
"19-05-2020","48.03","48.57","48.93","47.87","18.60M","0.69%"
"18-05-2020","47.70","50.37","50.53","47.43","26.55M","-5.23%"
"15-05-2020","50.33","50.50","50.93","50.13","23.73M","0.46%"
"14-05-2020","50.10","50.67","50.97","50.00","13.59M","-1.12%"
"13-05-2020","50.67","51.93","51.93","50.50","27.36M","1.48%"
"12-05-2020","49.93","50.57","51.13","49.73","24.45M","-0.60%"
"11-05-2020","50.23","50.37","50.87","49.87","19.35M","1.33%"
"08-05-2020","49.57","50.73","51.33","49.37","21.80M","-1.84%"
"07-05-2020","50.50","51.23","51.33","50.40","20.14M","-1.04%"
"06-05-2020","51.03","51.20","51.53","48.53","39.45M","-2.74%"
"05-05-2020","52.47","54.00","54.67","52.27","20.33M","-1.32%"
"04-05-2020","53.17","55.10","55.13","53.00","18.42M","-5.27%"
"30-04-2020","56.13","54.37","56.33","54.20","31.79M","4.58%"
"29-04-2020","53.67","53.33","54.10","53.20","18.33M","1.07%"
"28-04-2020","53.10","54.73","55.00","52.87","27.73M","-2.26%"
"27-04-2020","54.33","54.93","55.37","54.20","9.48M","0.00%"
"24-04-2020","54.33","54.83","56.27","54.07","15.63M","-1.93%"
"23-04-2020","55.40","55.60","56.67","55.20","13.77M","0.13%"
"22-04-2020","55.33","55.30","55.83","52.77","22.97M","0.00%"
"21-04-2020","55.33","57.87","57.87","55.00","20.46M","-5.21%"
"20-04-2020","58.37","58.50","59.67","57.17","26.53M","1.81%"
"17-04-2020","57.33","57.37","57.87","56.67","13.74M","1.52%"
"16-04-2020","56.47","55.50","57.20","55.03","17.99M","1.80%"
"15-04-2020","55.47","56.00","57.53","55.20","20.49M","0.07%"
"13-04-2020","55.43","56.33","56.33","54.53","14.52M","-0.31%"
"09-04-2020","55.60","55.13","56.13","54.57","20.38M","2.02%"
"08-04-2020","54.50","55.23","57.33","54.07","30.65M","-1.50%"
"07-04-2020","55.33","54.67","55.80","53.33","24.12M","4.40%"
"03-04-2020","53.00","54.00","54.73","51.07","25.51M","0.70%"
"01-04-2020","52.63","54.43","54.80","52.00","15.72M","-3.31%"
"31-03-2020","54.43","52.00","55.00","51.37","36.42M","6.31%"
"30-03-2020","51.20","50.00","52.20","49.63","17.24M","-0.14%"
"27-03-2020","51.27","52.33","53.43","50.70","20.16M","-1.40%"
"26-03-2020","52.00","52.00","52.33","49.77","27.47M","0.19%"
"25-03-2020","51.90","51.87","53.97","51.33","27.13M","-2.32%"
"24-03-2020","53.13","55.27","56.00","51.77","23.52M","-1.30%"
"23-03-2020","53.83","54.67","58.17","53.33","21.04M","-10.88%"
"20-03-2020","60.40","59.33","61.97","58.73","30.05M","3.02%"
"19-03-2020","58.63","56.30","60.53","54.93","31.80M","0.39%"
"18-03-2020","58.40","60.17","60.90","57.63","27.22M","-2.01%"
"17-03-2020","59.60","60.00","62.33","59.30","25.86M","-0.33%"
"16-03-2020","59.80","60.27","61.73","58.43","44.74M","-2.76%"
"13-03-2020","61.50","53.53","62.17","50.67","62.38M","4.95%"
"12-03-2020","58.60","62.00","62.43","58.17","42.26M","-9.29%"
