"Category","Stock","Date","Price","Open","High","Low","Vol.","Change.."
"Tech","Tech Mahindra ","04-01-2021","948.59","928.38","951.48","923.08","3.52M","2.45%"
"Tech","Tech Mahindra ","01-01-2021","925.87","924.03","928.95","919.48","1.27M","0.49%"
"Tech","Tech Mahindra ","31-12-2020","921.38","929.66","933.87","917.12","2.86M","-1.02%"
"Tech","Tech Mahindra ","30-12-2020","930.89","918.35","932.55","916.26","6.39M","1.82%"
"Tech","Tech Mahindra ","29-12-2020","914.23","897.52","916.69","893.59","4.39M","1.96%"
"Tech","Tech Mahindra ","28-12-2020","896.67","896.81","905.52","893.97","1.87M","-0.02%"
"Tech","Tech Mahindra ","24-12-2020","896.81","900.36","905.09","885.02","2.51M","-0.09%"
"Tech","Tech Mahindra ","23-12-2020","897.66","896.15","908.64","890.89","5.46M","0.37%"
"Tech","Tech Mahindra ","22-12-2020","894.35","861.54","898.37","855.10","5.54M","4.17%"
"Tech","Tech Mahindra ","21-12-2020","858.56","878.72","894.35","842.61","4.19M","-2.89%"
"Tech","Tech Mahindra ","18-12-2020","884.07","885.21","896.57","878.87","5.56M","0.40%"
"Tech","Tech Mahindra ","17-12-2020","880.57","872.48","883.08","863.81","2.71M","0.93%"
"Tech","Tech Mahindra ","16-12-2020","872.48","885.21","885.21","868.17","2.80M","-0.59%"
"Tech","Tech Mahindra ","15-12-2020","877.68","852.41","879.20","850.61","3.49M","1.94%"
"Tech","Tech Mahindra ","14-12-2020","860.97","874.80","875.03","857.80","3.24M","-1.09%"
"Tech","Tech Mahindra ","11-12-2020","870.44","873.09","881.42","867.65","2.40M","-0.85%"
"Tech","Tech Mahindra ","10-12-2020","877.92","875.74","882.94","868.26","2.61M","-0.24%"
"Tech","Tech Mahindra ","09-12-2020","880.00","888.05","889.66","876.59","4.16M","-0.30%"
"Tech","Tech Mahindra ","08-12-2020","882.65","894.68","896.76","873.57","4.40M","-1.27%"
"Tech","Tech Mahindra ","07-12-2020","894.02","866.75","900.22","865.33","3.97M","2.30%"
"Tech","Tech Mahindra ","04-12-2020","873.94","866.28","879.81","858.75","4.30M","0.87%"
"Tech","Tech Mahindra ","03-12-2020","866.42","864.38","871.58","854.87","5.71M","0.71%"
"Tech","Tech Mahindra ","02-12-2020","860.31","849.28","863.91","839.96","5.52M","0.15%"
"Tech","Tech Mahindra ","01-12-2020","858.98","852.07","865.47","825.23","5.82M","3.47%"
"Tech","Tech Mahindra ","27-11-2020","830.16","817.99","838.77","809.75","16.48M","2.31%"
"Tech","Tech Mahindra ","26-11-2020","811.41","820.36","821.73","801.61","5.17M","-0.60%"
"Tech","Tech Mahindra ","25-11-2020","816.33","828.41","833.14","809.71","4.45M","-1.75%"
"Tech","Tech Mahindra ","24-11-2020","830.91","823.67","842.61","818.28","7.07M","1.37%"
"Tech","Tech Mahindra ","23-11-2020","819.65","793.38","823.10","792.19","6.25M","3.37%"
"Tech","Tech Mahindra ","20-11-2020","792.95","784.85","799.96","782.39","6.06M","1.78%"
"Tech","Tech Mahindra ","19-11-2020","779.08","788.64","803.79","776.33","5.59M","-1.58%"
"Tech","Tech Mahindra ","18-11-2020","791.58","799.06","799.91","785.94","2.77M","-1.08%"
"Tech","Tech Mahindra ","17-11-2020","800.24","803.36","810.89","786.65","3.64M","0.76%"
"Tech","Tech Mahindra ","13-11-2020","794.18","793.38","800.67","788.97","2.84M","-0.52%"
"Tech","Tech Mahindra ","12-11-2020","798.35","792.43","802.84","790.11","3.15M","0.69%"
"Tech","Tech Mahindra ","11-11-2020","792.90","776.33","795.89","769.19","5.39M","1.97%"
"Tech","Tech Mahindra ","10-11-2020","777.57","825.57","825.57","775.48","6.89M","-5.90%"
"Tech","Tech Mahindra ","09-11-2020","826.28","813.26","830.30","809.71","4.30M","2.54%"
"Tech","Tech Mahindra ","06-11-2020","805.83","790.53","808.52","780.22","4.12M","1.24%"
"Tech","Tech Mahindra ","05-11-2020","795.93","791.48","804.45","789.35","4.27M","1.68%"
"Tech","Tech Mahindra ","04-11-2020","782.82","772.55","791.48","769.33","5.02M","2.32%"
"Tech","Tech Mahindra ","03-11-2020","765.07","777.28","781.07","761.47","4.60M","-0.80%"
"Tech","Tech Mahindra ","02-11-2020","771.27","777.66","780.88","766.30","4.43M","0.17%"
"Tech","Tech Mahindra ","30-10-2020","769.99","763.74","775.06","759.96","6.19M","1.13%"
"Tech","Tech Mahindra ","29-10-2020","761.42","747.93","766.30","740.22","6.48M","1.89%"
"Tech","Tech Mahindra ","28-10-2020","747.27","771.15","777.14","744.20","6.83M","-2.94%"
"Tech","Tech Mahindra ","27-10-2020","769.89","767.80","774.63","758.14","5.48M","1.15%"
"Tech","Tech Mahindra ","26-10-2020","761.16","771.15","794.09","756.28","9.77M","-3.42%"
"Tech","Tech Mahindra ","23-10-2020","788.10","780.44","796.65","774.45","7.36M","-5.89%"
"Tech","Tech Mahindra ","22-10-2020","837.45","844.85","853.90","828.80","3.96M","-1.00%"
"Tech","Tech Mahindra ","21-10-2020","845.90","851.10","857.20","833.95","4.82M","-0.46%"
"Tech","Tech Mahindra ","20-10-2020","849.85","820.60","852.90","819.60","7.38M","3.12%"
"Tech","Tech Mahindra ","19-10-2020","824.15","828.00","836.60","817.60","4.56M","0.17%"
"Tech","Tech Mahindra ","16-10-2020","822.75","813.20","828.30","798.80","7.98M","1.27%"
"Tech","Tech Mahindra ","15-10-2020","812.40","853.00","858.35","806.70","8.89M","-4.29%"
"Tech","Tech Mahindra ","14-10-2020","848.85","869.00","873.80","845.60","5.35M","-2.23%"
"Tech","Tech Mahindra ","13-10-2020","868.20","856.90","879.90","851.00","7.33M","1.32%"
"Tech","Tech Mahindra ","12-10-2020","856.90","861.00","864.80","848.40","3.34M","0.32%"
"Tech","Tech Mahindra ","09-10-2020","854.15","860.50","862.45","845.25","5.31M","-0.71%"
"Tech","Tech Mahindra ","08-10-2020","860.30","862.00","887.55","857.65","11.40M","1.65%"
"Tech","Tech Mahindra ","07-10-2020","846.35","847.00","848.15","837.25","3.94M","-0.12%"
"Tech","Tech Mahindra ","06-10-2020","847.40","854.95","854.95","832.50","4.90M","0.73%"
"Tech","Tech Mahindra ","05-10-2020","841.25","822.55","850.95","821.85","8.55M","2.28%"
"Tech","Tech Mahindra ","01-10-2020","822.50","798.20","825.35","797.85","10.10M","3.88%"
"Tech","Tech Mahindra ","30-09-2020","791.75","773.00","794.80","765.65","5.43M","3.07%"
"Tech","Tech Mahindra ","29-09-2020","768.15","785.00","790.00","764.00","7.04M","-1.44%"
"Tech","Tech Mahindra ","28-09-2020","779.40","779.35","784.40","772.00","3.60M","0.91%"
"Tech","Tech Mahindra ","25-09-2020","772.35","755.05","777.35","748.65","6.99M","2.73%"
"Tech","Tech Mahindra ","24-09-2020","751.85","787.95","787.95","747.55","5.93M","-5.20%"
"Tech","Tech Mahindra ","23-09-2020","793.05","812.45","812.45","783.10","6.09M","-0.92%"
"Tech","Tech Mahindra ","22-09-2020","800.45","793.00","811.00","772.00","9.05M","1.68%"
"Tech","Tech Mahindra ","21-09-2020","787.25","807.00","830.00","784.30","10.79M","-2.16%"
"Tech","Tech Mahindra ","18-09-2020","804.65","793.00","808.80","788.00","6.28M","2.25%"
"Tech","Tech Mahindra ","17-09-2020","786.95","788.00","811.45","781.30","7.59M","-0.64%"
"Tech","Tech Mahindra ","16-09-2020","792.00","792.00","794.25","784.00","4.28M","0.11%"
"Tech","Tech Mahindra ","15-09-2020","791.15","790.75","803.10","775.00","6.34M","0.05%"
"Tech","Tech Mahindra ","14-09-2020","790.75","770.15","796.60","770.00","9.02M","3.35%"
"Tech","Tech Mahindra ","11-09-2020","765.15","749.40","770.60","747.50","4.92M","2.02%"
"Tech","Tech Mahindra ","10-09-2020","750.00","756.65","758.40","739.30","3.74M","-0.44%"
"Tech","Tech Mahindra ","09-09-2020","753.35","751.95","759.95","744.70","3.04M","0.15%"
"Tech","Tech Mahindra ","08-09-2020","752.25","748.50","769.00","745.00","5.24M","0.69%"
"Tech","Tech Mahindra ","07-09-2020","747.10","749.70","751.90","734.05","3.37M","-0.15%"
"Tech","Tech Mahindra ","04-09-2020","748.20","747.00","758.40","743.55","2.95M","-1.49%"
"Tech","Tech Mahindra ","03-09-2020","759.55","739.95","762.00","733.10","4.61M","3.31%"
"Tech","Tech Mahindra ","02-09-2020","735.20","730.15","745.75","728.15","3.47M","1.01%"
"Tech","Tech Mahindra ","01-09-2020","727.85","739.00","752.60","722.70","3.56M","-1.77%"
"Tech","Tech Mahindra ","31-08-2020","741.00","759.70","774.70","732.10","7.22M","-1.51%"
"Tech","Tech Mahindra ","28-08-2020","752.35","741.00","758.35","740.00","4.22M","2.28%"
"Tech","Tech Mahindra ","27-08-2020","735.60","735.00","746.35","732.45","3.21M","0.38%"
"Tech","Tech Mahindra ","26-08-2020","732.85","740.95","741.00","727.00","3.16M","-0.78%"
"Tech","Tech Mahindra ","25-08-2020","738.60","727.00","740.35","714.35","4.59M","2.23%"
"Tech","Tech Mahindra ","24-08-2020","722.50","734.95","734.95","719.25","2.39M","-1.38%"
"Tech","Tech Mahindra ","21-08-2020","732.60","731.00","736.65","730.00","4.21M","0.85%"
"Tech","Tech Mahindra ","20-08-2020","726.40","720.00","732.00","716.20","6.61M","-0.04%"
"Tech","Tech Mahindra ","19-08-2020","726.70","715.00","729.00","709.00","6.51M","1.91%"
"Tech","Tech Mahindra ","18-08-2020","713.05","725.00","728.00","710.20","4.75M","-1.11%"
"Tech","Tech Mahindra ","17-08-2020","721.05","704.80","724.40","698.65","7.66M","3.61%"
"Tech","Tech Mahindra ","14-08-2020","695.90","692.00","711.00","692.00","6.48M","-0.16%"
"Tech","Tech Mahindra ","13-08-2020","697.05","695.90","705.80","684.30","7.11M","0.72%"
"Tech","Tech Mahindra ","12-08-2020","692.05","675.00","694.00","672.65","4.36M","2.56%"
"Tech","Tech Mahindra ","11-08-2020","674.80","690.10","693.95","672.10","4.33M","-1.03%"
"Tech","Tech Mahindra ","10-08-2020","681.85","668.00","687.35","662.70","5.36M","2.93%"
"Tech","Tech Mahindra ","07-08-2020","662.45","657.75","668.00","654.40","3.82M","0.32%"
"Tech","Tech Mahindra ","06-08-2020","660.35","656.00","666.85","649.15","8.64M","1.82%"
"Tech","Tech Mahindra ","05-08-2020","648.55","655.00","661.50","642.55","5.14M","-0.63%"
"Tech","Tech Mahindra ","04-08-2020","652.65","675.00","676.65","650.20","5.56M","-3.11%"
"Tech","Tech Mahindra ","03-08-2020","673.60","685.95","686.95","669.55","3.09M","-1.18%"
"Tech","Tech Mahindra ","31-07-2020","681.65","678.45","685.45","673.50","3.11M","1.02%"
"Tech","Tech Mahindra ","30-07-2020","674.75","680.00","687.35","669.55","5.13M","-0.24%"
"Tech","Tech Mahindra ","29-07-2020","676.40","686.95","695.25","671.00","5.44M","-1.16%"
"Tech","Tech Mahindra ","28-07-2020","684.35","670.00","702.75","667.00","23.30M","2.98%"
"Tech","Tech Mahindra ","27-07-2020","664.55","657.00","671.75","642.80","11.52M","1.83%"
"Tech","Tech Mahindra ","24-07-2020","652.60","632.50","655.40","625.25","12.28M","3.19%"
"Tech","Tech Mahindra ","23-07-2020","632.45","612.95","634.60","607.00","5.04M","2.35%"
"Tech","Tech Mahindra ","22-07-2020","617.95","618.00","626.45","611.55","2.88M","-0.44%"
"Tech","Tech Mahindra ","21-07-2020","620.70","630.00","631.80","615.35","4.22M","-0.35%"
"Tech","Tech Mahindra ","20-07-2020","622.85","603.85","625.95","598.50","5.46M","3.86%"
"Tech","Tech Mahindra ","17-07-2020","599.70","604.35","604.35","590.20","3.31M","0.05%"
"Tech","Tech Mahindra ","16-07-2020","599.40","627.00","638.95","588.10","13.01M","-2.58%"
"Tech","Tech Mahindra ","15-07-2020","615.30","604.00","630.00","602.00","11.91M","2.84%"
"Tech","Tech Mahindra ","14-07-2020","598.30","594.95","603.80","592.55","5.53M","-0.29%"
"Tech","Tech Mahindra ","13-07-2020","600.05","571.95","601.80","570.50","11.01M","5.46%"
"Tech","Tech Mahindra ","10-07-2020","569.00","572.00","572.00","561.35","3.96M","-1.44%"
"Tech","Tech Mahindra ","09-07-2020","577.30","583.45","587.70","572.05","2.50M","-1.05%"
"Tech","Tech Mahindra ","08-07-2020","583.45","589.95","593.90","576.10","3.39M","-0.58%"
"Tech","Tech Mahindra ","07-07-2020","586.85","583.85","592.50","577.10","5.13M","0.91%"
"Tech","Tech Mahindra ","06-07-2020","581.55","574.95","588.00","573.05","4.91M","2.53%"
"Tech","Tech Mahindra ","03-07-2020","567.20","565.90","572.25","561.05","4.01M","1.13%"
"Tech","Tech Mahindra ","02-07-2020","560.85","549.90","562.50","542.50","5.97M","2.74%"
"Tech","Tech Mahindra ","01-07-2020","545.90","544.00","547.35","536.05","3.66M","0.46%"
"Tech","Tech Mahindra ","30-06-2020","543.40","547.00","548.90","541.55","2.36M","0.34%"
"Tech","Tech Mahindra ","29-06-2020","541.55","558.90","558.90","539.20","3.30M","-3.44%"
"Tech","Tech Mahindra ","26-06-2020","560.85","555.50","574.95","552.60","5.29M","1.21%"
"Tech","Tech Mahindra ","25-06-2020","554.15","558.00","565.60","552.05","2.39M","-1.21%"
"Tech","Tech Mahindra ","24-06-2020","560.95","558.80","566.00","554.40","3.50M","0.38%"
"Tech","Tech Mahindra ","23-06-2020","558.80","548.00","560.10","544.55","4.44M","1.88%"
"Tech","Tech Mahindra ","22-06-2020","548.50","541.90","553.25","538.30","4.35M","1.79%"
"Tech","Tech Mahindra ","19-06-2020","538.85","538.50","542.95","531.90","5.57M","0.55%"
"Tech","Tech Mahindra ","18-06-2020","535.90","535.05","540.00","531.00","2.66M","0.07%"
"Tech","Tech Mahindra ","17-06-2020","535.55","531.00","545.00","528.40","6.14M","0.42%"
"Tech","Tech Mahindra ","16-06-2020","533.30","556.95","556.95","531.15","4.26M","-2.82%"
"Tech","Tech Mahindra ","15-06-2020","548.80","557.00","560.50","543.40","3.94M","-1.06%"
"Tech","Tech Mahindra ","12-06-2020","554.70","550.00","561.90","550.00","3.60M","-3.00%"
"Tech","Tech Mahindra ","11-06-2020","571.85","591.00","591.00","564.75","3.38M","-3.16%"
"Tech","Tech Mahindra ","10-06-2020","590.50","591.50","596.90","582.50","3.44M","0.73%"
"Tech","Tech Mahindra ","09-06-2020","586.20","594.00","605.35","585.00","5.67M","-0.64%"
"Tech","Tech Mahindra ","08-06-2020","590.00","585.80","599.45","580.10","4.79M","1.75%"
"Tech","Tech Mahindra ","05-06-2020","579.85","588.00","593.55","575.00","6.21M","-0.39%"
"Tech","Tech Mahindra ","04-06-2020","582.10","557.00","585.00","555.65","10.92M","5.21%"
"Tech","Tech Mahindra ","03-06-2020","553.25","554.00","565.50","550.00","4.94M","1.05%"
"Tech","Tech Mahindra ","02-06-2020","547.50","543.60","548.35","538.00","3.88M","0.73%"
"Tech","Tech Mahindra ","01-06-2020","543.55","538.50","554.80","537.05","4.91M","2.47%"
"Tech","Tech Mahindra ","29-05-2020","530.45","529.90","535.65","524.45","4.08M","0.14%"
"Tech","Tech Mahindra ","28-05-2020","529.70","528.00","531.85","517.15","3.39M","1.14%"
"Tech","Tech Mahindra ","27-05-2020","523.75","521.65","526.00","512.05","2.27M","0.63%"
"Tech","Tech Mahindra ","26-05-2020","520.45","533.00","540.75","518.85","2.72M","-1.74%"
"Tech","Tech Mahindra ","22-05-2020","529.65","517.10","531.00","515.10","4.25M","1.85%"
"Tech","Tech Mahindra ","21-05-2020","520.05","519.95","521.50","510.05","2.54M","0.16%"
"Tech","Tech Mahindra ","20-05-2020","519.20","515.00","524.80","510.70","2.77M","1.29%"
"Tech","Tech Mahindra ","19-05-2020","512.60","510.00","519.70","503.30","3.04M","1.70%"
"Tech","Tech Mahindra ","18-05-2020","504.05","511.50","515.00","501.50","3.28M","-1.27%"
"Tech","Tech Mahindra ","15-05-2020","510.55","520.00","520.00","507.40","3.63M","-1.00%"
"Tech","Tech Mahindra ","14-05-2020","515.70","532.40","535.00","513.95","6.15M","-5.33%"
"Tech","Tech Mahindra ","13-05-2020","544.75","542.00","549.75","531.40","3.30M","2.16%"
"Tech","Tech Mahindra ","12-05-2020","533.25","525.00","539.50","525.00","5.69M","0.58%"
"Tech","Tech Mahindra ","11-05-2020","530.20","541.50","543.80","527.20","4.27M","-1.12%"
"Tech","Tech Mahindra ","08-05-2020","536.20","526.90","538.60","519.20","6.02M","3.84%"
"Tech","Tech Mahindra ","07-05-2020","516.35","508.00","525.85","506.35","6.80M","1.87%"
"Tech","Tech Mahindra ","06-05-2020","506.85","503.75","509.10","490.00","3.78M","1.38%"
"Tech","Tech Mahindra ","05-05-2020","499.95","506.00","514.00","498.20","5.72M","-0.50%"
"Tech","Tech Mahindra ","04-05-2020","502.45","515.00","519.75","498.00","14.81M","-8.02%"
"Tech","Tech Mahindra ","30-04-2020","546.25","541.00","552.90","532.35","8.93M","3.32%"
"Tech","Tech Mahindra ","29-04-2020","528.70","525.95","536.90","522.10","6.36M","1.59%"
"Tech","Tech Mahindra ","28-04-2020","520.40","518.00","528.50","515.55","4.97M","1.70%"
"Tech","Tech Mahindra ","27-04-2020","511.70","511.70","519.00","506.50","4.03M","1.64%"
"Tech","Tech Mahindra ","24-04-2020","503.45","522.00","532.60","502.10","4.82M","-3.87%"
"Tech","Tech Mahindra ","23-04-2020","523.70","519.00","527.85","509.30","6.10M","1.04%"
"Tech","Tech Mahindra ","22-04-2020","518.30","512.00","521.90","507.05","2.27M","1.04%"
"Tech","Tech Mahindra ","21-04-2020","512.95","511.00","520.00","505.90","2.95M","-2.27%"
"Tech","Tech Mahindra ","20-04-2020","524.85","517.95","531.90","512.00","4.55M","2.94%"
"Tech","Tech Mahindra ","17-04-2020","509.85","529.10","532.00","500.00","10.84M","-1.51%"
"Tech","Tech Mahindra ","16-04-2020","517.65","527.00","530.00","508.35","7.00M","-3.90%"
"Tech","Tech Mahindra ","15-04-2020","538.65","528.00","548.60","528.00","6.32M","2.24%"
"Tech","Tech Mahindra ","13-04-2020","526.85","551.00","551.00","521.75","3.82M","-3.37%"
"Tech","Tech Mahindra ","09-04-2020","545.25","570.00","582.70","537.55","5.92M","-2.44%"
"Tech","Tech Mahindra ","08-04-2020","558.90","539.95","569.80","537.00","4.11M","1.65%"
"Tech","Tech Mahindra ","07-04-2020","549.85","536.50","557.65","535.75","3.53M","5.56%"
"Tech","Tech Mahindra ","03-04-2020","520.90","513.75","533.15","510.10","5.83M","1.90%"
"Tech","Tech Mahindra ","01-04-2020","511.20","560.00","560.30","510.00","4.11M","-9.60%"
"Tech","Tech Mahindra ","31-03-2020","565.50","537.00","575.25","527.85","3.65M","7.35%"
"Tech","Tech Mahindra ","30-03-2020","526.80","494.00","532.35","485.65","4.14M","4.50%"
"Tech","Tech Mahindra ","27-03-2020","504.10","525.00","538.80","498.00","4.67M","-2.15%"
"Tech","Tech Mahindra ","26-03-2020","515.20","539.35","564.90","513.00","5.98M","-2.18%"
"Tech","Tech Mahindra ","25-03-2020","526.70","509.00","542.85","507.05","3.66M","4.61%"
"Tech","Tech Mahindra ","24-03-2020","503.50","487.00","533.95","487.00","4.08M","3.35%"
"Tech","Tech Mahindra ","23-03-2020","487.20","540.00","542.00","471.40","2.91M","-15.47%"
"Tech","Tech Mahindra ","20-03-2020","576.35","525.10","595.45","525.10","6.32M","8.75%"
"Tech","Tech Mahindra ","19-03-2020","530.00","549.65","577.65","523.00","4.93M","-8.57%"
"Tech","Tech Mahindra ","18-03-2020","579.65","600.00","611.25","570.65","3.55M","-2.65%"
"Tech","Tech Mahindra ","17-03-2020","595.45","600.00","617.95","583.30","3.33M","-1.32%"
"Tech","Tech Mahindra ","16-03-2020","603.40","634.80","634.80","591.00","6.50M","-8.01%"
"Tech","Tech Mahindra ","13-03-2020","655.95","603.25","670.00","525.90","4.55M","0.94%"
"Tech","Tech Mahindra ","12-03-2020","649.85","676.00","690.00","637.10","3.80M","-8.28%"
"Tech","Tech Mahindra ","11-03-2020","708.55","681.00","713.90","666.00","4.63M","0.53%"
"Tech","Tech Mahindra ","09-03-2020","704.80","715.00","730.00","696.55","3.43M","-4.81%"
"Tech","Tech Mahindra ","06-03-2020","740.40","746.10","749.75","731.40","2.00M","-2.08%"
"Tech","Tech Mahindra ","05-03-2020","756.10","769.95","784.00","752.35","2.13M","-1.97%"
"Tech","Tech Mahindra ","04-03-2020","771.30","754.00","774.85","748.00","2.69M","2.53%"
"Tech","Tech Mahindra ","03-03-2020","752.30","750.00","757.65","742.10","2.17M","1.04%"
"Tech","Tech Mahindra ","02-03-2020","744.55","742.00","754.45","734.40","3.78M","0.02%"
"Tech","Tech Mahindra ","28-02-2020","744.40","789.80","808.00","732.05","5.96M","-8.00%"
"Tech","Tech Mahindra ","27-02-2020","809.15","807.00","819.70","800.20","1.91M","-0.28%"
"Tech","Tech Mahindra ","26-02-2020","811.45","820.00","825.50","808.20","2.21M","-1.30%"
"Tech","Tech Mahindra ","25-02-2020","822.10","822.00","826.80","809.05","2.48M","0.24%"
"Tech","Tech Mahindra ","24-02-2020","820.10","828.95","843.90","815.75","2.92M","-1.15%"
"Tech","Tech Mahindra ","20-02-2020","829.60","840.15","845.90","826.95","1.07M","-1.34%"
"Tech","Tech Mahindra ","19-02-2020","840.90","839.00","844.85","836.05","881.87K","0.25%"
"Tech","Tech Mahindra ","18-02-2020","838.80","825.35","840.00","825.35","1.51M","0.67%"
"Tech","Tech Mahindra ","17-02-2020","833.25","835.95","837.00","827.45","793.33K","-0.11%"
"Tech","Tech Mahindra ","14-02-2020","834.15","827.00","838.00","825.05","2.14M","0.74%"
"Tech","Tech Mahindra ","13-02-2020","828.00","822.80","830.00","814.35","1.74M","0.79%"
"Tech","Tech Mahindra ","12-02-2020","821.50","820.00","826.45","816.80","1.39M","0.19%"
"Tech","Tech Mahindra ","11-02-2020","819.95","813.00","821.85","811.05","1.14M","0.77%"
"Tech","Tech Mahindra ","10-02-2020","813.65","827.00","827.10","811.50","1.10M","-1.31%"
"Tech","Tech Mahindra ","07-02-2020","824.45","817.70","825.45","814.25","1.40M","0.83%"
"Tech","Tech Mahindra ","06-02-2020","817.70","812.70","825.95","810.05","1.55M","0.45%"
"Tech","Tech Mahindra ","05-02-2020","814.05","810.00","816.00","807.00","1.61M","0.36%"
"Tech","Tech Mahindra ","04-02-2020","811.10","794.30","813.00","794.30","1.78M","2.26%"
"Tech","Tech Mahindra ","03-02-2020","793.15","808.00","818.70","790.50","3.38M","-1.78%"
"Tech","Tech Mahindra ","01-02-2020","807.55","796.95","812.00","765.70","6.48M","1.37%"
"Tech","Tech Mahindra ","31-01-2020","796.60","796.85","802.50","783.00","3.08M","0.66%"
"Tech","Tech Mahindra ","30-01-2020","791.35","805.60","807.95","784.00","2.49M","-1.59%"
"Tech","Tech Mahindra ","29-01-2020","804.15","796.90","807.20","793.55","2.57M","1.25%"
"Tech","Tech Mahindra ","28-01-2020","794.25","792.50","795.75","784.60","1.51M","0.35%"
"Tech","Tech Mahindra ","27-01-2020","791.50","786.00","796.25","779.65","1.18M","0.53%"
"Tech","Tech Mahindra ","24-01-2020","787.30","765.10","788.75","763.30","2.36M","2.39%"
"Tech","Tech Mahindra ","23-01-2020","768.95","777.25","780.45","766.90","2.02M","-1.26%"
"Tech","Tech Mahindra ","22-01-2020","778.75","780.00","790.45","776.20","1.19M","-0.02%"
"Tech","Tech Mahindra ","21-01-2020","778.90","777.25","783.40","775.00","976.95K","0.09%"
"Tech","Tech Mahindra ","20-01-2020","778.20","778.50","785.45","774.55","1.62M","-0.03%"
"Tech","Tech Mahindra ","17-01-2020","778.45","783.50","786.75","775.50","989.31K","-0.56%"
"Tech","Tech Mahindra ","16-01-2020","782.85","793.00","795.70","781.10","1.11M","-1.55%"
"Tech","Tech Mahindra ","15-01-2020","795.15","796.15","803.65","788.50","1.76M","-0.14%"
"Tech","Tech Mahindra ","14-01-2020","796.25","785.85","797.80","783.70","1.63M","1.32%"
"Tech","Tech Mahindra ","13-01-2020","785.85","779.90","788.70","775.05","1.39M","1.24%"
"Tech","Tech Mahindra ","10-01-2020","776.25","779.00","781.90","772.45","1.11M","0.34%"
"Tech","Tech Mahindra ","09-01-2020","773.65","770.50","776.45","762.20","1.68M","0.50%"
"Tech","Tech Mahindra ","08-01-2020","769.80","770.10","784.90","767.10","2.60M","-0.94%"
"Tech","Tech Mahindra ","07-01-2020","777.10","770.00","778.50","760.60","1.94M","0.87%"
"Tech","Tech Mahindra ","06-01-2020","770.40","774.85","778.80","768.15","1.73M","-0.61%"
"Tech","Tech Mahindra ","03-01-2020","775.10","766.00","779.90","763.55","2.12M","1.18%"
"Tech","Tech Mahindra ","02-01-2020","766.05","762.10","769.15","761.00","1.13M","0.52%"
"Tech","Tech Mahindra ","01-01-2020","762.10","766.00","766.80","760.35","746.37K","-0.03%"
"Tech","Tech Mahindra ","31-12-2019","762.30","780.05","780.95","760.00","3.00M","-2.61%"
"Tech","Tech Mahindra ","30-12-2019","782.70","782.70","784.85","779.10","1.06M","0.32%"
"Tech","Tech Mahindra ","27-12-2019","780.20","771.00","781.40","769.10","1.36M","1.27%"
"Tech","Tech Mahindra ","26-12-2019","770.40","771.00","779.05","768.05","1.28M","-0.21%"
"Tech","Tech Mahindra ","24-12-2019","772.05","776.00","777.95","767.60","1.41M","-0.50%"
"Tech","Tech Mahindra ","23-12-2019","775.95","778.60","787.40","774.95","1.89M","-0.94%"
"Tech","Tech Mahindra ","20-12-2019","783.35","784.05","787.70","778.00","2.09M","0.08%"
"Tech","Tech Mahindra ","19-12-2019","782.75","790.00","790.00","778.10","2.10M","-0.50%"
"Tech","Tech Mahindra ","18-12-2019","786.65","780.10","794.00","780.10","5.68M","1.20%"
"Tech","Tech Mahindra ","17-12-2019","777.35","775.55","782.00","772.60","2.42M","0.52%"
"Tech","Tech Mahindra ","16-12-2019","773.30","762.70","784.00","759.00","5.81M","1.50%"
"Tech","Tech Mahindra ","13-12-2019","761.85","758.95","763.95","748.25","2.02M","0.71%"
"Tech","Tech Mahindra ","12-12-2019","756.45","761.00","766.00","752.50","1.18M","-0.20%"
"Tech","Tech Mahindra ","11-12-2019","757.95","741.00","760.00","741.00","1.64M","1.75%"
"Tech","Tech Mahindra ","10-12-2019","744.95","749.95","749.95","737.30","1.58M","-0.72%"
"Tech","Tech Mahindra ","09-12-2019","750.35","759.45","759.45","746.50","1.44M","-0.94%"
"Tech","Tech Mahindra ","06-12-2019","757.50","763.20","771.35","755.55","1.09M","-0.97%"
"Tech","Tech Mahindra ","05-12-2019","764.90","755.00","766.75","752.10","2.48M","0.80%"
"Tech","Tech Mahindra ","04-12-2019","758.80","746.90","761.50","743.55","1.87M","1.68%"
"Tech","Tech Mahindra ","03-12-2019","746.25","748.05","756.70","743.30","1.84M","-0.29%"
"Tech","Tech Mahindra ","02-12-2019","748.45","758.10","759.90","732.30","4.33M","-1.71%"
"Tech","Tech Mahindra ","29-11-2019","761.45","766.00","772.35","758.40","1.24M","-0.63%"
"Tech","Tech Mahindra ","28-11-2019","766.25","765.15","772.10","762.00","1.10M","-0.17%"
"Tech","Tech Mahindra ","27-11-2019","767.55","762.85","769.55","757.35","1.37M","0.52%"
"Tech","Tech Mahindra ","26-11-2019","763.60","766.00","767.85","756.30","2.97M","0.01%"
"Tech","Tech Mahindra ","25-11-2019","763.55","754.20","765.70","750.85","1.84M","1.24%"
"Tech","Tech Mahindra ","22-11-2019","754.20","765.00","765.00","742.80","1.82M","-1.43%"
"Tech","Tech Mahindra ","21-11-2019","765.15","775.00","780.00","762.80","2.10M","-0.81%"
"Tech","Tech Mahindra ","20-11-2019","771.40","764.90","773.00","755.95","2.34M","1.08%"
